customer_id,age,gender,location,time_zone,preferred_contact_method,last_engagement_time,avg_engagement_rate,segment,last_purchase,message_type,sent_time,opened,clicked,purchased,push_app_best_hour,email_app_best_hour,app_most_active_time,event_hour,event_name,category,number_of_users
CUST1411,61,Other,New York,EST,Email,2024-08-23 17:59:34,0.72,Loyal Customer,2024-07-12 18:41:47,Transactional,2024-08-19 08:52:52,0,0,0,2,9,23,11,Product Viewed,Smartphones,409
CUST1412,40,Female,California,EST,Email,2024-08-09 23:02:45,0.67,Frequent Buyer,,Transactional,2024-07-14 21:19:03,1,0,0,10,17,11,3,Product Viewed,Smartphones,327
CUST1413,44,Male,California,EST,Push,2024-07-29 15:28:20,0.35,High-Value,,Promotional,2024-09-27 00:48:06,0,0,0,16,16,12,17,Product Viewed,Smartphones,75
CUST1414,44,Male,New York,EST,Push,2024-09-21 05:14:39,0.72,High-Value,2024-09-08 22:36:38,Promotional,2024-07-07 22:38:54,0,0,0,23,23,21,0,Product Viewed,Smartphones,338
CUST1415,33,Other,Florida,PST,Email,2024-08-28 17:34:30,0.51,At-Risk,2024-09-06 21:36:33,Transactional,2024-07-05 00:27:04,1,0,0,23,12,19,9,Product Viewed,Smartphones,414
CUST1416,30,Male,Florida,PST,Email,2024-08-09 04:56:04,0.57,High-Value,,Informational,2024-07-14 05:14:51,1,0,0,5,13,10,9,Product Viewed,Smartphones,54
CUST1417,33,Female,Illinois,PST,Email,2024-09-24 08:21:29,0.81,Loyal Customer,,Transactional,2024-07-17 12:34:54,1,1,0,8,4,9,12,Product Viewed,Smartphones,116
CUST1418,31,Female,Texas,CST,Email,2024-09-14 13:24:37,0.88,First-Time Buyer,,Informational,2024-09-24 12:43:26,1,1,0,8,10,7,17,Product Viewed,Smartphones,400
CUST1419,59,Female,Illinois,MST,Email,2024-09-11 06:34:54,0.43,At-Risk,2024-09-18 01:40:18,Informational,2024-08-22 20:26:44,0,0,0,7,21,15,9,Product Viewed,Smartphones,398
CUST1420,49,Male,Illinois,EST,Push,2024-07-25 20:36:37,0.32,High-Value,2024-07-21 13:51:43,Promotional,2024-09-11 20:05:59,0,0,0,0,0,13,10,Product Viewed,Smartphones,430
CUST1421,46,Male,Florida,PST,Push,2024-07-27 21:44:56,0.6,High-Value,2024-09-10 06:31:24,Transactional,2024-09-19 22:30:01,1,1,0,0,0,23,4,Product Viewed,Smartphones,270
CUST1422,64,Other,Texas,PST,Email,2024-09-18 10:39:28,0.48,Loyal Customer,,Transactional,2024-09-25 20:25:16,1,1,1,20,21,0,18,Product Viewed,Smartphones,439
CUST1423,61,Other,Illinois,PST,Email,2024-07-26 21:33:37,0.39,High-Value,2024-08-28 19:01:34,Transactional,2024-08-12 01:34:48,0,0,0,14,7,9,22,Product Viewed,Smartphones,436
CUST1424,40,Male,Texas,PST,Push,2024-08-28 17:17:09,0.62,Frequent Buyer,2024-09-19 03:04:44,Transactional,2024-08-01 19:20:21,1,0,0,3,3,14,11,Product Viewed,Smartphones,347
CUST1425,50,Female,New York,PST,Push,2024-07-05 16:28:59,0.78,Frequent Buyer,2024-09-04 04:39:38,Informational,2024-08-13 03:23:38,1,1,1,14,14,3,22,Product Viewed,Smartphones,372
CUST1426,62,Female,Texas,MST,Push,2024-08-24 07:35:31,0.36,Loyal Customer,2024-08-27 22:41:08,Informational,2024-09-16 10:42:22,1,1,1,19,19,5,8,Product Viewed,Smartphones,303
CUST1427,47,Other,Illinois,CST,Push,2024-08-29 18:15:13,0.31,High-Value,2024-07-08 02:42:58,Transactional,2024-08-31 13:09:45,0,0,0,12,12,22,11,Product Viewed,Smartphones,445
CUST1428,33,Female,Florida,MST,Email,2024-08-16 03:17:06,0.15,First-Time Buyer,2024-07-27 01:06:27,Transactional,2024-08-27 05:36:04,0,0,0,21,21,15,3,Product Viewed,Smartphones,88
CUST1429,55,Male,California,MST,Email,2024-09-27 06:20:45,0.9,High-Value,2024-08-23 11:58:39,Transactional,2024-09-05 00:45:57,0,0,0,8,13,7,4,Product Viewed,Smartphones,220
CUST1430,54,Other,New York,PST,Push,2024-09-03 10:33:14,0.86,Frequent Buyer,2024-09-04 20:08:40,Promotional,2024-08-01 15:58:59,0,0,0,1,1,7,7,Product Viewed,Smartphones,393
CUST1431,39,Other,New York,MST,Push,2024-07-03 13:29:30,0.42,High-Value,2024-07-19 20:53:17,Informational,2024-08-20 17:45:37,1,1,0,21,21,17,17,Product Viewed,Smartphones,461
CUST1432,53,Female,Florida,EST,Email,2024-07-04 00:17:41,0.8,Frequent Buyer,,Informational,2024-09-20 02:04:06,1,0,0,9,19,23,15,Product Viewed,Smartphones,124
CUST1433,29,Female,Illinois,MST,Push,2024-08-20 00:18:37,0.77,First-Time Buyer,2024-09-04 10:38:36,Transactional,2024-09-05 13:31:00,1,1,1,9,9,20,20,Product Viewed,Smartphones,288
CUST1434,28,Female,Illinois,MST,Push,2024-07-11 11:52:12,0.82,Loyal Customer,,Promotional,2024-09-19 01:57:47,1,0,0,23,23,18,20,Product Viewed,Smartphones,427
CUST1435,34,Other,Illinois,PST,Email,2024-08-18 17:27:49,0.29,First-Time Buyer,2024-08-09 08:49:51,Transactional,2024-09-03 12:43:00,1,0,0,1,19,9,18,Product Viewed,Smartphones,325
CUST1436,42,Other,Texas,CST,Push,2024-07-17 07:39:42,0.52,Loyal Customer,2024-07-06 05:23:11,Informational,2024-07-26 16:39:52,0,0,0,20,20,19,13,Product Viewed,Smartphones,281
CUST1437,38,Male,New York,EST,Email,2024-07-27 21:15:28,0.4,Frequent Buyer,2024-07-22 04:35:05,Transactional,2024-09-28 17:09:03,1,0,0,14,8,16,7,Product Viewed,Smartphones,179
CUST1438,22,Male,Florida,MST,Email,2024-09-05 19:52:39,0.83,Loyal Customer,,Informational,2024-09-13 06:38:56,1,1,1,20,23,4,19,Product Viewed,Smartphones,189
CUST1439,27,Male,Florida,PST,Push,2024-09-20 02:24:18,0.82,High-Value,2024-07-11 14:53:26,Informational,2024-08-25 02:49:09,1,0,0,16,16,9,9,Product Viewed,Smartphones,156
CUST1440,50,Male,Illinois,PST,Push,2024-09-09 02:25:26,0.79,Loyal Customer,2024-09-27 20:28:07,Informational,2024-08-15 13:24:50,0,0,0,6,6,13,7,Product Viewed,Smartphones,435
CUST1441,21,Male,California,PST,Email,2024-08-04 12:27:03,0.79,At-Risk,2024-09-12 18:23:51,Promotional,2024-08-25 21:29:47,1,0,0,21,3,20,13,Product Viewed,Smartphones,302
CUST1442,48,Other,Texas,EST,Email,2024-08-01 00:24:49,0.31,First-Time Buyer,2024-08-18 09:58:05,Transactional,2024-07-24 20:35:18,0,0,0,1,6,16,6,Product Viewed,Smartphones,360
CUST1443,52,Other,New York,CST,Email,2024-07-13 19:49:51,0.79,First-Time Buyer,2024-08-03 06:09:44,Promotional,2024-08-17 06:30:23,0,0,0,4,8,19,23,Product Viewed,Smartphones,131
CUST1444,57,Male,California,MST,Push,2024-09-10 09:55:21,0.56,Frequent Buyer,,Transactional,2024-09-08 01:59:09,1,0,0,18,18,21,10,Product Viewed,Smartphones,496
CUST1445,59,Other,Illinois,EST,Email,2024-09-06 02:11:26,0.38,First-Time Buyer,2024-08-23 08:13:59,Transactional,2024-09-13 18:26:59,1,1,1,10,3,23,21,Product Viewed,Smartphones,429
CUST1446,35,Other,California,PST,Email,2024-08-21 17:32:06,0.23,At-Risk,2024-08-22 19:27:02,Informational,2024-08-30 09:09:44,0,0,0,21,4,12,5,Product Viewed,Smartphones,335
CUST1447,61,Female,New York,MST,Push,2024-07-22 17:39:22,0.4,Loyal Customer,2024-07-19 17:58:03,Promotional,2024-08-30 16:03:28,0,0,0,9,9,10,13,Product Viewed,Smartphones,471
CUST1448,63,Male,Florida,MST,Push,2024-08-30 12:40:09,0.54,At-Risk,,Informational,2024-09-08 08:48:32,0,0,0,19,19,5,9,Product Viewed,Smartphones,118
CUST1449,56,Male,Illinois,MST,Email,2024-09-18 12:01:16,0.43,At-Risk,,Promotional,2024-08-09 08:54:21,1,0,0,0,20,5,13,Product Viewed,Smartphones,371
CUST1450,54,Other,Florida,MST,Push,2024-08-29 11:08:16,0.17,Loyal Customer,2024-08-14 09:40:20,Informational,2024-09-24 09:30:18,1,0,0,4,4,17,22,Product Viewed,Smartphones,367
CUST1451,53,Other,Texas,PST,Email,2024-09-22 15:29:03,0.6,Loyal Customer,2024-09-23 03:49:46,Promotional,2024-09-17 11:19:18,1,0,0,18,3,11,10,Product Viewed,Smartphones,165
CUST1452,45,Male,California,EST,Email,2024-08-20 16:41:55,0.33,High-Value,,Transactional,2024-08-02 06:06:13,1,1,1,8,12,23,16,Product Viewed,Smartphones,396
CUST1453,19,Other,Illinois,PST,Push,2024-07-09 13:44:10,0.55,At-Risk,2024-08-05 22:21:13,Informational,2024-07-30 07:48:54,1,1,1,17,17,13,6,Product Viewed,Smartphones,366
CUST1454,36,Other,New York,PST,Email,2024-08-05 09:44:15,0.44,At-Risk,,Transactional,2024-09-14 02:15:18,1,1,1,7,19,4,7,Product Viewed,Smartphones,300
CUST1455,37,Female,New York,EST,Push,2024-08-30 23:54:29,0.75,High-Value,2024-07-18 07:53:34,Transactional,2024-07-12 04:22:40,1,1,1,15,15,10,22,Product Viewed,Smartphones,180
CUST1456,24,Other,New York,EST,Push,2024-09-23 06:17:46,0.35,First-Time Buyer,2024-09-08 21:44:13,Transactional,2024-09-09 15:09:34,0,0,0,18,18,9,17,Product Viewed,Smartphones,218
CUST1457,23,Female,New York,PST,Push,2024-09-08 05:27:23,0.11,First-Time Buyer,2024-09-21 17:08:39,Transactional,2024-07-29 19:24:43,0,0,0,8,8,10,5,Product Viewed,Smartphones,327
CUST1458,25,Female,Illinois,MST,Email,2024-07-30 09:33:35,0.76,Frequent Buyer,2024-07-06 22:32:49,Informational,2024-08-24 16:18:29,1,0,0,7,11,22,23,Product Viewed,Smartphones,431
CUST1459,43,Other,Texas,PST,Email,2024-09-05 21:48:11,0.73,High-Value,,Informational,2024-07-29 21:14:19,1,0,0,18,18,6,17,Product Viewed,Smartphones,433
CUST1460,57,Other,New York,PST,Push,2024-08-28 18:02:36,0.44,First-Time Buyer,,Promotional,2024-09-19 08:57:13,0,0,0,19,19,14,22,Product Viewed,Smartphones,123
CUST1461,21,Male,New York,EST,Email,2024-08-26 04:46:33,0.62,Frequent Buyer,2024-08-24 12:14:02,Informational,2024-07-20 20:47:45,1,0,0,8,19,0,11,Product Viewed,Smartphones,118
CUST1462,29,Female,New York,CST,Push,2024-08-10 02:13:22,0.8,Frequent Buyer,,Promotional,2024-07-25 08:31:57,0,0,0,5,5,1,6,Product Viewed,Smartphones,350
CUST1463,31,Other,Texas,EST,Email,2024-07-29 20:02:53,0.36,First-Time Buyer,2024-07-17 16:50:48,Informational,2024-08-14 14:31:27,0,0,0,21,20,2,2,Product Viewed,Smartphones,296
CUST1464,44,Female,New York,CST,Push,2024-08-21 06:52:53,0.73,At-Risk,2024-07-27 23:51:34,Transactional,2024-08-04 22:29:19,1,0,0,14,14,10,10,Product Viewed,Smartphones,180
CUST1465,43,Other,Texas,CST,Push,2024-08-17 20:53:38,0.6,At-Risk,2024-09-15 08:32:43,Promotional,2024-07-13 22:10:21,0,0,0,14,14,5,22,Product Viewed,Smartphones,157
CUST1466,25,Male,New York,MST,Push,2024-08-14 13:45:10,0.84,At-Risk,2024-08-09 12:52:17,Informational,2024-07-20 08:38:52,1,0,0,5,5,19,4,Product Viewed,Smartphones,207
CUST1467,49,Female,New York,MST,Push,2024-08-25 15:26:15,0.62,Loyal Customer,2024-09-04 23:03:50,Promotional,2024-08-16 22:16:43,1,0,0,3,3,21,9,Product Viewed,Smartphones,438
CUST1468,65,Other,New York,MST,Push,2024-07-04 14:32:17,0.75,Frequent Buyer,2024-07-26 10:56:57,Transactional,2024-09-26 22:22:01,1,0,0,11,11,0,21,Product Viewed,Smartphones,285
CUST1469,45,Male,California,CST,Push,2024-08-11 01:26:46,0.53,First-Time Buyer,2024-08-01 01:45:24,Informational,2024-09-05 08:54:18,1,0,0,6,6,0,12,Product Viewed,Smartphones,332
CUST1470,41,Male,California,MST,Push,2024-07-24 13:50:03,0.33,Loyal Customer,2024-08-08 13:40:43,Promotional,2024-09-01 21:08:25,0,0,0,15,15,12,10,Product Viewed,Smartphones,196
CUST1471,52,Other,New York,EST,Push,2024-08-25 22:11:13,0.37,Loyal Customer,2024-08-22 10:38:09,Promotional,2024-07-18 08:21:33,1,0,0,9,9,17,6,Product Viewed,Smartphones,361
CUST1472,54,Other,California,CST,Email,2024-09-23 13:17:15,0.45,First-Time Buyer,,Informational,2024-08-09 13:32:40,0,0,0,20,18,22,15,Product Viewed,Smartphones,451
CUST1473,59,Other,Texas,CST,Push,2024-08-23 13:10:48,0.76,Frequent Buyer,2024-09-20 18:42:47,Promotional,2024-08-20 03:52:02,1,0,0,13,13,6,23,Product Viewed,Smartphones,56
CUST1474,60,Female,New York,PST,Push,2024-09-18 10:53:10,0.57,High-Value,,Informational,2024-09-16 10:56:51,0,0,0,5,5,4,19,Product Viewed,Smartphones,211
CUST1475,37,Other,Florida,PST,Email,2024-09-26 02:19:26,0.66,At-Risk,2024-07-14 20:17:19,Promotional,2024-07-12 18:09:39,0,0,0,21,4,19,22,Product Viewed,Smartphones,143
CUST1476,64,Other,California,EST,Push,2024-08-28 08:22:07,0.12,At-Risk,,Transactional,2024-09-30 08:09:42,0,0,0,11,11,9,10,Product Viewed,Smartphones,238
CUST1477,33,Female,Texas,CST,Email,2024-07-26 18:06:02,0.15,First-Time Buyer,2024-07-31 18:13:30,Informational,2024-07-23 04:44:28,0,0,0,5,6,18,10,Product Viewed,Smartphones,87
CUST1478,51,Male,California,CST,Email,2024-08-16 13:10:30,0.4,At-Risk,2024-08-28 08:48:24,Transactional,2024-08-08 15:42:49,0,0,0,2,0,17,20,Product Viewed,Smartphones,84
CUST1479,37,Other,Illinois,PST,Email,2024-07-07 05:42:12,0.86,First-Time Buyer,2024-08-28 20:53:41,Informational,2024-07-04 02:58:41,0,0,0,14,5,1,18,Product Viewed,Smartphones,372
CUST1480,52,Other,New York,PST,Push,2024-07-12 06:45:52,0.85,Loyal Customer,,Informational,2024-09-28 14:05:05,0,0,0,0,0,19,9,Product Viewed,Smartphones,400
CUST1481,56,Male,Florida,MST,Email,2024-09-11 08:16:57,0.13,Frequent Buyer,2024-09-17 13:54:46,Transactional,2024-09-18 15:22:09,0,0,0,8,13,18,12,Product Viewed,Smartphones,498
CUST1482,57,Other,Illinois,PST,Push,2024-07-27 11:06:28,0.72,High-Value,2024-07-20 04:17:17,Promotional,2024-09-15 06:18:52,0,0,0,14,14,2,19,Product Viewed,Smartphones,363
CUST1483,44,Other,Florida,MST,Email,2024-09-22 13:42:25,0.82,High-Value,2024-09-05 16:07:53,Transactional,2024-08-26 08:52:25,0,0,0,9,9,19,15,Product Viewed,Smartphones,381
CUST1484,63,Other,California,PST,Email,2024-09-28 17:13:54,0.65,Loyal Customer,2024-09-23 04:53:06,Promotional,2024-07-20 09:19:17,0,0,0,22,13,2,11,Product Viewed,Smartphones,293
CUST1485,56,Female,New York,PST,Push,2024-08-14 10:08:31,0.53,Loyal Customer,2024-08-28 04:28:39,Informational,2024-08-02 19:45:48,1,1,1,7,7,17,8,Product Viewed,Smartphones,59
CUST1486,50,Female,Texas,PST,Email,2024-08-17 16:12:08,0.72,High-Value,2024-08-29 14:20:17,Informational,2024-08-24 04:33:10,1,0,0,8,19,13,6,Product Viewed,Smartphones,400
CUST1487,65,Male,Texas,MST,Push,2024-07-13 02:53:24,0.85,At-Risk,,Informational,2024-08-08 13:49:33,0,0,0,7,7,14,0,Product Viewed,Smartphones,90
CUST1488,63,Male,Illinois,EST,Email,2024-08-21 01:01:53,0.43,High-Value,2024-08-01 10:48:33,Transactional,2024-07-12 05:52:38,1,0,0,4,3,6,2,Product Viewed,Smartphones,336
CUST1489,19,Male,Texas,EST,Email,2024-09-28 23:03:14,0.25,Loyal Customer,2024-09-13 22:31:26,Informational,2024-09-24 13:22:21,1,1,0,13,6,11,16,Product Viewed,Smartphones,319
CUST1490,56,Male,Florida,MST,Push,2024-07-22 00:48:03,0.22,Loyal Customer,2024-08-06 11:08:54,Informational,2024-09-11 20:28:33,1,0,0,12,12,8,17,Product Viewed,Smartphones,203
CUST1491,56,Male,Illinois,EST,Email,2024-08-02 12:04:09,0.39,At-Risk,,Transactional,2024-07-14 00:32:52,0,0,0,1,16,4,7,Product Viewed,Smartphones,75
CUST1492,42,Female,Texas,MST,Email,2024-08-07 20:25:12,0.2,Loyal Customer,2024-08-05 09:22:24,Transactional,2024-09-01 00:44:02,1,0,0,14,15,8,9,Product Viewed,Smartphones,395
CUST1493,27,Other,Illinois,PST,Push,2024-07-20 07:08:46,0.76,High-Value,2024-08-22 16:18:06,Transactional,2024-07-11 23:13:11,1,1,0,18,18,4,0,Product Viewed,Smartphones,215
CUST1494,22,Male,Florida,CST,Push,2024-07-19 18:44:39,0.77,Loyal Customer,,Promotional,2024-08-19 17:52:46,0,0,0,12,12,6,19,Product Viewed,Smartphones,92
CUST1495,30,Male,California,MST,Email,2024-09-11 19:27:48,0.24,At-Risk,,Informational,2024-08-06 21:23:44,0,0,0,21,6,9,12,Product Viewed,Smartphones,409
CUST1496,26,Male,Texas,MST,Push,2024-07-29 03:54:33,0.86,At-Risk,2024-09-10 12:04:40,Promotional,2024-09-05 10:59:18,0,0,0,22,22,12,3,Product Viewed,Smartphones,186
CUST1497,63,Female,Florida,CST,Email,2024-08-23 20:49:43,0.44,At-Risk,2024-09-08 05:40:08,Promotional,2024-08-02 00:34:29,1,1,0,4,4,23,17,Product Viewed,Smartphones,227
CUST1498,22,Other,Florida,PST,Email,2024-09-11 22:37:54,0.7,High-Value,2024-07-17 21:59:47,Transactional,2024-08-02 07:24:32,0,0,0,5,11,21,4,Product Viewed,Smartphones,468
CUST1499,26,Other,Texas,CST,Push,2024-09-03 08:47:27,0.37,Frequent Buyer,2024-07-17 10:54:16,Promotional,2024-07-05 04:40:47,0,0,0,21,21,5,21,Product Viewed,Smartphones,425
CUST1500,51,Female,Illinois,EST,Push,2024-09-27 11:15:38,0.15,At-Risk,2024-08-13 21:50:16,Informational,2024-07-24 04:50:57,0,0,0,19,19,4,4,Product Viewed,Smartphones,402
CUST1501,25,Other,Florida,CST,Email,2024-07-08 19:41:01,0.69,Frequent Buyer,2024-09-13 18:12:06,Informational,2024-09-08 04:19:03,0,0,0,13,7,21,23,Product Viewed,Smartphones,430
CUST1502,22,Female,Florida,EST,Push,2024-08-21 10:59:41,0.44,High-Value,2024-08-30 18:07:38,Informational,2024-09-19 19:19:50,1,0,0,10,10,4,16,Product Viewed,Smartphones,127
CUST1503,53,Male,Texas,EST,Push,2024-07-15 20:19:28,0.32,Loyal Customer,2024-08-04 08:25:05,Informational,2024-08-06 16:59:04,0,0,0,18,18,19,13,Product Viewed,Smartphones,458
CUST1504,45,Male,Illinois,EST,Email,2024-08-15 20:34:10,0.78,Loyal Customer,2024-08-26 23:37:45,Promotional,2024-08-30 03:15:36,1,1,1,12,21,7,17,Product Viewed,Smartphones,205
CUST1505,52,Female,New York,MST,Push,2024-08-31 20:07:13,0.31,First-Time Buyer,2024-09-23 19:40:27,Informational,2024-09-22 09:36:59,1,1,1,2,2,17,17,Product Viewed,Smartphones,131
CUST1506,54,Female,New York,MST,Email,2024-07-31 23:37:42,0.55,First-Time Buyer,2024-08-12 05:27:14,Transactional,2024-07-09 15:33:59,0,0,0,15,7,10,9,Product Viewed,Smartphones,183
CUST1507,25,Female,New York,PST,Email,2024-08-02 08:55:12,0.85,High-Value,,Promotional,2024-08-26 10:21:37,0,0,0,1,16,16,1,Product Viewed,Smartphones,299
CUST1508,30,Female,Illinois,PST,Push,2024-09-09 15:24:00,0.27,Frequent Buyer,2024-07-27 16:37:21,Informational,2024-08-10 20:21:22,0,0,0,23,23,4,15,Product Viewed,Smartphones,147
CUST1509,51,Other,California,MST,Email,2024-07-28 23:55:48,0.48,High-Value,,Transactional,2024-09-04 00:26:17,1,1,1,15,12,16,4,Product Viewed,Smartphones,493
CUST1510,25,Other,New York,EST,Email,2024-08-02 12:06:09,0.59,At-Risk,2024-09-29 04:02:19,Promotional,2024-08-07 12:04:13,1,0,0,8,6,5,8,Product Viewed,Smartphones,292
CUST1511,65,Male,Texas,PST,Push,2024-08-08 09:50:25,0.34,At-Risk,,Promotional,2024-08-17 13:15:17,0,0,0,15,15,15,17,Product Viewed,Smartphones,226
CUST1512,18,Female,Texas,MST,Push,2024-08-12 03:15:28,0.28,Frequent Buyer,2024-08-23 01:40:03,Transactional,2024-09-02 23:24:37,1,1,0,1,1,16,18,Product Viewed,Smartphones,450
CUST1513,53,Other,New York,EST,Email,2024-07-12 22:16:11,0.1,Frequent Buyer,2024-09-09 21:10:39,Transactional,2024-07-08 05:18:08,1,1,1,3,6,2,2,Product Viewed,Smartphones,300
CUST1514,37,Male,California,CST,Push,2024-07-24 05:57:03,0.63,Loyal Customer,2024-08-04 05:12:19,Transactional,2024-07-13 18:19:58,0,0,0,16,16,0,13,Product Viewed,Smartphones,60
CUST1515,59,Female,California,EST,Push,2024-08-18 05:27:08,0.81,First-Time Buyer,2024-08-03 19:06:41,Transactional,2024-09-15 15:13:34,0,0,0,4,4,7,3,Product Viewed,Smartphones,435
CUST1516,41,Other,Texas,MST,Push,2024-07-12 06:32:37,0.52,Loyal Customer,2024-08-08 07:56:01,Transactional,2024-07-12 04:44:31,0,0,0,0,0,3,10,Product Viewed,Smartphones,250
CUST1517,55,Female,Florida,EST,Push,2024-07-11 19:08:21,0.87,Frequent Buyer,2024-09-24 18:29:24,Transactional,2024-09-10 14:25:51,1,0,0,14,14,4,10,Product Viewed,Smartphones,194
CUST1518,32,Other,Texas,PST,Email,2024-07-08 18:18:18,0.79,High-Value,,Informational,2024-07-08 18:04:41,0,0,0,23,18,4,22,Product Viewed,Smartphones,98
CUST1519,60,Female,Illinois,PST,Push,2024-08-17 13:47:01,0.23,First-Time Buyer,,Transactional,2024-08-09 07:53:48,0,0,0,9,9,14,23,Product Viewed,Smartphones,180
CUST1520,58,Female,California,MST,Email,2024-08-17 10:55:10,0.3,First-Time Buyer,2024-09-13 09:04:58,Informational,2024-08-12 05:37:20,1,1,1,5,1,0,13,Product Viewed,Smartphones,174
CUST1521,28,Female,Florida,PST,Email,2024-09-13 04:36:31,0.71,At-Risk,,Informational,2024-09-17 08:47:14,0,0,0,22,18,2,5,Product Viewed,Smartphones,96
CUST1522,49,Female,New York,EST,Email,2024-08-23 03:55:38,0.73,Loyal Customer,,Informational,2024-07-11 04:10:09,1,0,0,3,8,10,11,Product Viewed,Smartphones,217
CUST1523,50,Female,California,PST,Email,2024-09-14 22:36:08,0.5,First-Time Buyer,2024-07-11 01:08:36,Informational,2024-09-01 12:55:36,1,0,0,14,6,0,8,Product Viewed,Smartphones,117
CUST1524,60,Other,California,CST,Email,2024-09-24 16:34:58,0.73,First-Time Buyer,2024-07-24 16:37:16,Informational,2024-08-27 18:19:28,1,1,1,10,0,12,12,Product Viewed,Smartphones,200
CUST1525,30,Female,New York,PST,Email,2024-09-16 17:06:36,0.68,At-Risk,2024-08-24 04:12:07,Informational,2024-07-04 02:55:53,1,1,1,13,20,21,19,Product Viewed,Smartphones,96
CUST1526,46,Female,California,PST,Email,2024-09-10 07:38:49,0.78,High-Value,2024-07-24 11:31:53,Promotional,2024-07-11 18:21:00,0,0,0,8,15,16,19,Product Viewed,Smartphones,439
CUST1527,30,Other,Illinois,EST,Email,2024-09-23 04:58:13,0.37,Frequent Buyer,2024-07-21 02:11:05,Informational,2024-07-29 12:51:36,0,0,0,11,17,2,4,Product Viewed,Smartphones,150
CUST1528,32,Other,New York,CST,Push,2024-08-09 13:32:04,0.88,First-Time Buyer,2024-08-10 19:57:36,Promotional,2024-07-22 04:52:23,0,0,0,22,22,21,1,Product Viewed,Smartphones,352
CUST1529,31,Female,Florida,MST,Email,2024-09-06 05:07:28,0.23,High-Value,2024-09-15 19:28:20,Transactional,2024-07-05 21:26:02,1,1,1,15,8,18,11,Product Viewed,Smartphones,435
CUST1530,31,Male,California,PST,Email,2024-08-11 06:52:28,0.67,Loyal Customer,,Promotional,2024-08-19 13:09:00,1,1,1,15,21,4,18,Product Viewed,Smartphones,53
CUST1531,51,Other,California,CST,Push,2024-07-03 22:27:32,0.3,At-Risk,2024-07-10 11:26:31,Promotional,2024-07-31 11:40:33,0,0,0,0,0,21,18,Product Viewed,Smartphones,79
CUST1532,38,Male,New York,MST,Email,2024-07-29 18:07:25,0.13,Frequent Buyer,2024-09-01 22:44:48,Promotional,2024-07-23 15:33:21,0,0,0,3,0,12,0,Product Viewed,Smartphones,231
CUST1533,40,Female,Texas,PST,Push,2024-09-27 17:37:46,0.45,Frequent Buyer,2024-08-16 19:12:20,Promotional,2024-09-27 15:18:57,1,1,0,8,8,12,1,Product Viewed,Smartphones,422
CUST1534,31,Male,New York,EST,Email,2024-07-17 03:04:49,0.31,High-Value,2024-08-31 22:49:22,Informational,2024-07-13 23:24:35,0,0,0,4,17,15,15,Product Viewed,Smartphones,498
CUST1535,21,Male,California,CST,Email,2024-08-24 10:36:29,0.86,Loyal Customer,2024-07-13 01:33:12,Transactional,2024-09-07 05:13:33,1,1,0,19,22,4,15,Product Viewed,Smartphones,378
CUST1536,34,Female,New York,PST,Email,2024-09-18 13:36:05,0.58,Frequent Buyer,2024-09-24 21:11:43,Informational,2024-08-04 17:23:30,1,0,0,2,15,11,10,Product Viewed,Smartphones,166
CUST1537,33,Female,Texas,CST,Email,2024-07-16 19:23:17,0.37,At-Risk,2024-08-29 06:35:59,Informational,2024-07-29 08:39:58,0,0,0,22,18,1,11,Product Viewed,Smartphones,165
CUST1538,41,Female,Florida,CST,Push,2024-09-03 05:28:32,0.46,Frequent Buyer,2024-08-17 00:53:02,Transactional,2024-07-24 22:08:56,0,0,0,5,5,14,13,Product Viewed,Smartphones,478
CUST1539,32,Other,New York,CST,Email,2024-09-14 05:07:51,0.67,First-Time Buyer,,Promotional,2024-07-11 19:54:45,1,0,0,7,2,12,12,Product Viewed,Smartphones,194
CUST1540,61,Female,Florida,CST,Email,2024-09-14 17:28:35,0.57,First-Time Buyer,,Promotional,2024-07-08 13:51:13,1,1,0,7,5,17,20,Product Viewed,Smartphones,133
CUST1541,39,Female,Florida,MST,Email,2024-08-25 17:43:53,0.53,At-Risk,2024-08-18 05:10:00,Informational,2024-08-30 11:57:11,1,1,1,2,15,19,17,Product Viewed,Smartphones,448
CUST1542,33,Male,Texas,CST,Push,2024-08-21 00:00:19,0.36,First-Time Buyer,,Promotional,2024-08-14 21:47:38,0,0,0,6,6,9,12,Product Viewed,Smartphones,203
CUST1543,38,Female,Florida,PST,Email,2024-09-23 08:38:56,0.45,Loyal Customer,2024-07-12 21:26:21,Informational,2024-09-21 07:17:41,1,1,1,6,16,0,23,Product Viewed,Smartphones,412
CUST1544,38,Other,California,EST,Email,2024-07-19 17:50:45,0.71,Loyal Customer,2024-07-22 06:41:59,Promotional,2024-09-11 15:34:16,1,0,0,18,1,11,10,Product Viewed,Smartphones,444
CUST1545,60,Female,Illinois,MST,Push,2024-08-09 15:14:32,0.73,At-Risk,2024-08-21 17:28:19,Promotional,2024-08-23 09:25:45,0,0,0,18,18,12,5,Product Viewed,Smartphones,213
CUST1546,52,Female,Illinois,MST,Push,2024-08-13 09:34:52,0.23,At-Risk,2024-07-13 23:14:16,Informational,2024-07-13 09:50:29,1,0,0,16,16,21,4,Product Viewed,Smartphones,373
CUST1547,30,Male,New York,MST,Email,2024-07-18 06:44:07,0.17,High-Value,,Promotional,2024-09-09 02:29:46,0,0,0,5,2,22,5,Product Viewed,Smartphones,357
